Date,Close,Volume,SMA_7,MSTD_7,SMA_14,MSTD_14,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean_7,diff_close_mean_z_score_7,diff_close_mean_z_score_7_diff,meta_7,meta_7_diff,diff_close_mean_14,diff_close_mean_z_score_14,diff_close_mean_z_score_14_diff,meta_14,meta_14_diff,diff_close_mean_21,diff_close_mean_z_score_21,diff_close_mean_z_score_21_diff,meta_21,meta_21_diff
2011-01-02,2.6783650517463684,1959620.0,2.7197796276637485,0.06652384747875037,2.776659331151417,0.08310087129562603,2.7781435421534946,0.06729827741912231,6,1,1,-0.04141457591738007,-0.6225523250231292,0.43332831465898825,0,-0.6225523250231292,-0.09829427940504853,-1.1828309122701364,0.3586283180262204,-1,-1.1828309122701364,-0.09977849040712616,-1.4826306739728652,0.4072022546015608,-1,-1.4826306739728652
2011-01-03,2.705769062042236,1852760.0,2.7181312697274342,0.06631009081810016,2.7751826899392262,0.08369879446679385,2.7761899743761336,0.06883178356108512,0,0,0,-0.012362207685198356,-0.1864302632175545,0.43612206180557467,0,-0.1864302632175545,-0.06941362789699035,-0.8293264955510093,0.353504416719127,0,-0.8293264955510093,-0.07042091233389769,-1.0230871363576144,0.4595435376152508,-1,-1.0230871363576144
2011-01-04,2.711538076400757,1044160.0,2.7085158484322682,0.06067970997071582,2.7687724147524153,0.08497308637173989,2.774663743518648,0.06993726153616368,1,0,0,0.003022227968488611,0.0498062362187813,0.2362364994363358,0,0.0498062362187813,-0.057234338351658476,-0.6735584265030687,0.1557680690479406,0,-0.6735584265030687,-0.06312566711789103,-0.9026042159979274,0.120482920359687,0,-0.9026042159979274
2011-01-05,2.688461065292358,956800.0,2.69697744505746,0.05458360492649381,2.75476142338344,0.08045430674207953,2.7684061300186884,0.07155043993133292,2,0,0,-0.008516379765102222,-0.15602450179996336,-0.20583073801874466,0,-0.15602450179996336,-0.06630035809108215,-0.824074692528616,-0.15051626602554724,0,-0.824074692528616,-0.07994506472633045,-1.1173245727497114,-0.21472035675178403,-1,-1.1173245727497114
2011-01-06,2.711538076400757,640640.0,2.688461031232561,0.044867429618011184,2.740567292485918,0.06737765944756029,2.764743135088966,0.07243594405991195,3,0,0,0.023077045168195642,0.514338471462867,0.6703629732628305,0,0.514338471462867,-0.02902921608516129,-0.43084334367171945,0.39323134885689653,0,-0.43084334367171945,-0.05320505868820913,-0.7345118418585542,0.3828127308911572,0,-0.7345118418585542
2011-01-07,2.646152973175049,568360.0,2.676098312650408,0.04250931791766801,2.724679010254996,0.060768879423895854,2.759462277094523,0.07692793399529459,4,0,0,-0.029945339475359045,-0.7044417775264505,-1.2187802489893176,0,-0.7044417775264505,-0.07852603707994721,-1.2922080812480605,-0.8613647375763411,-1,-1.2922080812480605,-0.11330930391947414,-1.4729279474268069,-0.7384161055682527,-1,-1.4729279474268069
2011-01-08,2.6807686487833657,470253.3333333333,2.679761364346459,0.0452539520535617,2.7234580119450884,0.059592364161359435,2.759462277094523,0.07692793399529459,5,1,1,0.0010072844369068967,0.022258485528837225,0.7267002630552878,0,0.022258485528837225,-0.04268936316172267,-0.7163562607808582,0.5758518204672023,0,-0.7163562607808582,-0.07869362831115723,-1.0229525768360117,0.4499753705907952,-1,-1.0229525768360117
2011-01-09,2.715384324391683,372146.6666666666,2.6834244160425094,0.047998586189455385,2.7222370136351812,0.05841584889882302,2.759462277094523,0.07692793399529459,6,1,1,0.03195990834917373,0.6658510361747878,0.6435925506459506,0,0.6658510361747878,-0.0068526892434981335,-0.11730873337759888,0.5990475274032594,0,-0.11730873337759888,-0.04407795270283987,-0.5729772062452109,0.44997537059080084,0,-0.5729772062452109
2011-01-10,2.75,274040.0,2.6870874677385603,0.05074322032534907,2.7210160153252736,0.0572393336362866,2.758454992657616,0.07690568764011564,0,0,0,0.06291253226143967,1.2398214354166905,0.5739703992419027,1,1.2398214354166905,0.028983984674726404,0.5063648165245611,0.62367354990216,0,0.5063648165245611,-0.008454992657616067,-0.10993975760520687,0.463037448640004,0,-0.10993975760520687
2011-01-11,2.686537981033325,3384680.0,2.699999604906355,0.031658099954953126,2.712362153189523,0.05205026134446691,2.7540593714941117,0.07830715388016754,1,0,0,-0.013461623873029627,-0.42521894529944665,-1.6650403807161371,0,-0.42521894529944665,-0.02582417215619781,-0.4961391449179149,-1.002503961442476,0,-0.4961391449179149,-0.06752139046078653,-0.8622633707785329,-0.752323613173326,0,-0.8622633707785329
2011-01-12,2.680768966674805,530400.0,2.6964281627110074,0.032302363618920756,2.707279716219221,0.051359526138796734,2.7489311808631536,0.079459409549194,2,0,0,-0.01565919603620225,-0.48476935684762235,-0.0595504115481757,0,-0.48476935684762235,-0.0265107495444159,-0.5161797924842966,-0.020040647566381686,0,-0.5161797924842966,-0.06816221418834845,-0.8578243228216871,0.0044390479568457986,0,-0.8578243228216871
2011-01-13,2.692306995391846,448760.0,2.69368086542402,0.031613544575843595,2.7010983569281444,0.047116001642153654,2.743741898309617,0.07942800234942833,3,0,0,-0.0013738700321739294,-0.04345827241478405,0.4413110844328383,0,-0.04345827241478405,-0.008791361536298226,-0.1865897196258009,0.3295900728584957,0,-0.1865897196258009,-0.05143490291777075,-0.6475663669783953,0.21025795584329177,0,-0.6475663669783953
2011-01-14,2.646152973175049,452400.0,2.6876368522644043,0.036451887849129755,2.6923071486609325,0.044853628345867605,2.7323865663437616,0.07521526423441542,4,0,0,-0.04148387908935547,-1.1380447361478934,-1.0945864637331093,-1,-1.1380447361478934,-0.04615417548588363,-1.028995360865513,-0.8424056412397121,-1,-1.028995360865513,-0.08623359316871282,-1.1464905966421621,-0.4989242296637668,-1,-1.1464905966421621
2011-01-15,2.658332665761312,335400.0,2.686263232004075,0.03593355146491379,2.690200936226618,0.04280271282589283,2.7323865663437616,0.07521526423441542,5,1,1,-0.02793056624276291,-0.7772837669562067,0.36076096919168665,0,-0.7772837669562067,-0.03186827046530594,-0.7445385668645685,0.28445679400094437,0,-0.7445385668645685,-0.07405390058244965,-0.9845594685628402,0.16193112807932197,0,-0.9845594685628402
2011-01-16,2.6705123583475747,218400.0,2.684889611743745,0.03541521508069783,2.688094723792303,0.040751797305918054,2.7323865663437616,0.07521526423441542,6,1,1,-0.014377253396170353,-0.4059626170110799,0.3713211499451268,0,-0.4059626170110799,-0.017582365444728243,-0.4314500612755771,0.31308850558899143,0,-0.4314500612755771,-0.061874207996186925,-0.8226283404835242,0.16193112807931598,0,-0.8226283404835242
2011-01-17,2.682692050933838,101400.0,2.6835159914834157,0.034896878696481864,2.6859885113579884,0.03870088178594328,2.7215501921517506,0.0638407370633283,0,0,0,-0.0008239405495777952,-0.023610723375694368,0.3823518936353855,0,-0.023610723375694368,-0.003296460424150549,-0.08517791512822509,0.346272146147352,0,-0.08517791512822509,-0.038858141217912756,-0.6086731294998446,0.21395521098367953,0,-0.6086731294998446
2011-01-18,2.673075914382935,6054880.0,2.6873621259416858,0.03140117746570655,2.6817302192960466,0.036376782061405086,2.712240048817226,0.05496449165160088,1,0,0,-0.014286211558750761,-0.4549578299843321,-0.43134710660863773,0,-0.4549578299843321,-0.008654304913111588,-0.23790738000142136,-0.15272946487319627,0,-0.23790738000142136,-0.03916413443429079,-0.7125351887640009,-0.10386205926415626,0,-0.7125351887640009
2011-01-19,2.626923084259033,585000.0,2.669779709407262,0.02408868535239182,2.678433588572911,0.03920291371681898,2.7039372466859364,0.05400220730423454,2,0,0,-0.042856625148228744,-1.779118474972044,-1.3241606449877117,-1,-1.779118474972044,-0.051510504313877714,-1.3139458124455297,-1.0760384324441084,-1,-1.3139458124455297,-0.07701416242690318,-1.4261298985988704,-0.7135947098348695,-1,-1.4261298985988704
2011-01-20,2.548075914382935,1061840.0,2.649999414171492,0.050454174043003654,2.674999509538923,0.04806823722107724,2.6915745735168457,0.05858451755017506,3,0,0,-0.10192349978855697,-2.0201202719458733,-0.2410017969738294,-2,-2.0201202719458733,-0.12692359515598817,-2.640487825094072,-1.3265420126485423,-2,-2.640487825094072,-0.1434986591339107,-2.4494297321986207,-1.0232998335997503,-2,-2.4494297321986207
2011-01-21,2.548075914382935,6421480.0,2.6310432638440813,0.0608276623905832,2.663735713277544,0.05779528244193504,2.6818675654275075,0.06465836768322777,4,0,0,-0.08296734946114626,-1.3639739914448943,0.656146280500979,-1,-1.3639739914448943,-0.11565979889460909,-2.0011979180274544,0.6392899070666176,-2,-2.0011979180274544,-0.13379165104457247,-2.0692086088538497,0.380221123344771,-2,-2.0692086088538497
2011-01-22,2.538460572560629,4621933.333333333,2.622801496869042,0.06277523164562737,2.65915694690886,0.061058251574848746,2.6818675654275075,0.06465836768322777,5,1,1,-0.084340924308413,-1.343538241077726,0.02043575036716838,-1,-1.343538241077726,-0.12069637434823122,-1.9767414106228476,0.02445650740460681,-1,-1.9767414106228476,-0.14340699286687864,-2.2179185464355307,-0.14870993758168094,-2,-2.2179185464355307
2011-01-23,2.5288452307383222,2822386.6666666665,2.614559729894002,0.06472280090067153,2.6545781805401756,0.06432122070776244,2.6818675654275075,0.06465836768322777,6,1,1,-0.08571449915567975,-1.3243323521678805,0.019205888909845426,-1,-1.3243323521678805,-0.12573294980185334,-1.9547662251795477,0.021975185443299905,-1,-1.9547662251795477,-0.15302233468918525,-2.3666284840172183,-0.1487099375816876,-2,-2.3666284840172183
2011-01-24,2.519229888916016,1022840.0,2.6063179629189626,0.0666703701557157,2.6499994141714915,0.06758418984067616,2.6695048922584173,0.06980355753578366,0,0,0,-0.08708807400294649,-1.3062485448864778,0.018083807281402686,-1,-1.3062485448864778,-0.13076952525547547,-1.9349129665348248,0.01985325864472287,-1,-1.9349129665348248,-0.15027500334240118,-2.1528272862792868,0.2138011977379315,-2,-2.1528272862792868
2011-01-25,2.5144224166870117,3208140.0,2.5965652465820312,0.06971915702464843,2.643612052713122,0.071851483331707,2.6695048922584173,0.06980355753578366,1,0,1,-0.08214282989501953,-1.1781959708144327,0.12805257407204507,-1,-1.1781959708144327,-0.12918963602611022,-1.7980093108126654,0.13690365572215946,-1,-1.7980093108126654,-0.15508247557140553,-2.2216987363703495,-0.06887145009106277,-2,-2.2216987363703495
2011-01-26,2.509614944458008,5393440.0,2.5868125302451,0.07276794389358116,2.637224691254752,0.07611877682273785,2.6571422758556547,0.07411509069397727,2,0,0,-0.07719758578709213,-1.0608735338185322,0.1173224369959005,-1,-1.0608735338185322,-0.12760974679674408,-1.6764555622578672,0.12155374855479817,-1,-1.6764555622578672,-0.14752733139764684,-1.9905167762229452,0.23118196014740433,-1,-1.9905167762229452
2011-01-27,2.461538076400757,19282640.0,2.5552191053118025,0.07220899846554413,2.619367548397609,0.08602410579759179,2.642398709342593,0.08079562775566501,3,0,0,-0.09368102891104568,-1.297359482914686,-0.23648594909615372,-1,-1.297359482914686,-0.15782947199685227,-1.8347121488041163,-0.15825658654624908,-1,-1.8347121488041163,-0.1808606329418363,-2.238495299384009,-0.24797852316106384,-2,-2.238495299384009
2011-01-28,2.342307090759277,2197520.0,2.5079664162227084,0.08859685742142487,2.597664271082197,0.11288268071716567,2.623808951604934,0.10129254882771004,4,0,0,-0.16565932546343154,-1.8698104005590959,-0.5724509176444099,-1,-1.8698104005590959,-0.2553571803229202,-2.2621466703358415,-0.42743452153172523,-2,-2.2621466703358415,-0.281501860845657,-2.779097417367467,-0.5406021179834579,-2,-2.779097417367467
2011-01-29,2.3307687441507974,2962440.0,2.492764938445318,0.0919778136342855,2.5871331294377646,0.11787811355498314,2.623808951604934,0.10129254882771004,5,1,1,-0.16199619429452072,-1.7612529358290299,0.108557464730066,-1,-1.7612529358290299,-0.25636438528696726,-2.1748259923364697,0.08732067799937182,-2,-2.1748259923364697,-0.2930402074541365,-2.893008526743392,-0.11391110937592508,-2,-2.893008526743392
2011-01-30,2.3192303975423174,3727360.0,2.477563460667928,0.09535876984714615,2.576601987793332,0.12287354639280061,2.623808951604934,0.10129254882771004,6,1,1,-0.1583330631256108,-1.660393306031614,0.1008596297974158,-1,-1.660393306031614,-0.25737159025101475,-2.094605371185857,0.08022062115061246,-2,-2.094605371185857,-0.30457855406261647,-3.0069196361193216,-0.11391110937592952,-3,-3.0069196361193216
2011-01-31,2.307692050933838,4492280.0,2.462361982890538,0.09873972606000679,2.5660708461488997,0.12786897923061807,2.60640972001212,0.12172692220055158,0,0,0,-0.15466993195669998,-1.5664407643049658,0.09395254172664824,-1,-1.5664407643049658,-0.2583787952150618,-2.0206526772147195,0.07395269397113768,-2,-2.0206526772147195,-0.298717669078282,-2.4539983733929356,0.552921262726386,-2,-2.4539983733929356
2011-02-01,2.365384101867676,1518.0,2.436263152531215,0.09642526445159443,2.5431312833513533,0.13328739775600618,2.595420723869687,0.13262750501539736,1,0,0,-0.07087905066353928,-0.7350672156996845,0.8313735486052813,0,-0.7350672156996845,-0.17774718148367752,-1.3335632961269057,0.6870893810878138,-1,-1.3335632961269057,-0.23003662200201136,-1.7344563782249038,0.7195419951680317,-1,-1.7344563782249038
2011-02-02,2.292306900024414,5239000.0,2.3997247219085693,0.09544885217023395,2.5153839928763255,0.14254334423287518,2.575732049487886,0.14549257959148293,2,0,0,-0.10741782188415527,-1.1253966856780482,-0.3903294699783637,-1,-1.1253966856780482,-0.22307709285191146,-1.5649772639504451,-0.2314139678235394,-1,-1.5649772639504451,-0.2834251494634721,-1.9480385203099642,-0.21358214208506032,-1,-1.9480385203099642
2011-02-03,2.307692050933838,2085.0,2.3695050307682584,0.08412175673851789,2.4879114968436107,0.1428850334519071,2.5565012863704135,0.15313355461018122,3,0,0,-0.06181297983442047,-0.7348037205946435,0.3905929650834047,0,-0.7348037205946435,-0.1802194459097728,-1.2612898744950212,0.30368738945542395,-1,-1.2612898744950212,-0.24880923543657563,-1.6247858679304328,0.3232526523795314,-1,-1.6247858679304328
2011-02-04,2.230768918991089,4395040.0,2.329669884272984,0.07184226734479429,2.458241207259042,0.150426854582812,2.5347064222608293,0.16548573423768853,4,0,0,-0.09890096528189529,-1.3766403669755793,-0.6418366463809358,-1,-1.3766403669755793,-0.22747228826795318,-1.512178719011416,-0.2508888445163948,-1,-1.512178719011416,-0.30393750326974045,-1.8366386968026651,-0.21185282887223233,-1,-1.8366386968026651
2011-02-05,2.240384260813395,3721120.0,2.3200544970376153,0.06320741262557365,2.448167942819141,0.14836356542613113,2.5347064222608293,0.16548573423768853,5,1,1,-0.07967023622422031,-1.2604571665695081,0.11618320040607122,-1,-1.2604571665695081,-0.20778368200574615,-1.4005034282436395,0.11167529076777649,-1,-1.4005034282436395,-0.2943221614474343,-1.778534946249185,0.05810375055348005,-1,-1.778534946249185
2011-02-06,2.2499996026357016,3047200.0,2.310439109802246,0.054572557906353014,2.4380946783792408,0.1463002762694503,2.5347064222608293,0.16548573423768853,6,1,1,-0.06043950716654445,-1.1075073165941602,0.15294984997534788,-1,-1.1075073165941602,-0.18809507574353912,-1.28567819924764,0.11482522899599945,-1,-1.28567819924764,-0.28470681962512767,-1.7204311956957021,0.058103750553482936,-1,-1.7204311956957021
2011-02-07,2.259614944458008,2373280.0,2.3008237225668773,0.04593770318713237,2.42802141393934,0.14423698711276944,2.5131862731206986,0.17064451335720282,0,0,0,-0.04120877810886947,-0.8970578685878331,0.21044944800632714,0,-0.8970578685878331,-0.1684064694813321,-1.1675678537965168,0.1181103454511232,-1,-1.1675678537965168,-0.25357132866269083,-1.4859623885586106,0.2344688071370915,-1,-1.4859623885586106
2011-02-08,2.224999904632568,2241.0,2.2840655531202043,0.04953813896346253,2.3960159846714566,0.1351014347941342,2.493131365094866,0.1787898280639796,1,0,0,-0.0590656484876364,-1.1923267551734433,-0.29526888658561024,-1,-1.1923267551734433,-0.17101608003888868,-1.2658346693318303,-0.09826681553531347,-1,-1.2658346693318303,-0.26813146046229797,-1.4997019873320065,-0.013739598773395922,-1,-1.4997019873320065
2011-02-09,2.173075914382935,2963480.0,2.2648346764700755,0.0631081947435577,2.3635983296803067,0.12977871557539422,2.4656587895892916,0.18164807428269625,2,0,0,-0.09175876208714051,-1.4539912361620448,-0.2616644809886015,-1,-1.4539912361620448,-0.19052241529737168,-1.4680559477928317,-0.20222127846100135,-1,-1.4680559477928317,-0.2925828752063566,-1.6107127827351153,-0.11101079540310876,-1,-1.6107127827351153
2011-02-10,2.232692003250122,11003720.0,2.245878662381853,0.045283397741137064,2.341070907456534,0.12245953671637028,2.44404707636152,0.18105219896690578,3,0,0,-0.013186659131731115,-0.29120295272701857,1.1627882834350263,0,-0.29120295272701857,-0.10837890420641205,-0.8850180811759029,0.5830378666169288,0,-0.8850180811759029,-0.211355073111398,-1.1673709257186722,0.44334185701644313,-1,-1.1673709257186722
2011-02-11,2.311537981033325,2377440.0,2.2486259596688405,0.049000421842388044,2.324175340788705,0.1070503383224578,2.4264646484738304,0.17473228162353122,4,0,0,0.0629120213644847,1.2839077501586398,1.5751107028856584,1,1.2839077501586398,-0.01263735975537994,-0.11805062882952871,0.7669674523463741,0,-0.11805062882952871,-0.11492666744050517,-0.6577300220237494,0.5096409036949228,0,-0.6577300220237494
2011-02-12,2.3198713461558023,2369813.3333333335,2.24999957992917,0.05118976401567067,2.319825535728818,0.10184732075829649,2.4264646484738304,0.17473228162353122,5,1,1,0.06987176622663238,1.3649558182226158,0.08104806806397602,1,1.3649558182226158,4.5810426984260744e-05,0.00044979511138027676,0.118500423940909,0,0.00044979511138027676,-0.1065933023180281,-0.6100378323204656,0.047692189703283816,0,-0.6100378323204656
2011-02-13,2.3282047112782798,2362186.6666666665,2.2513732001894997,0.05337910618895331,2.315475730668931,0.09664430319413518,2.4264646484738304,0.17473228162353122,6,1,1,0.07683151108878006,1.4393555189329899,0.07439970071037405,1,1.4393555189329899,0.012728980609348906,0.13170958027168392,0.13125978516030365,0,0.13170958027168392,-0.0982599371955506,-0.5623456426171792,0.04769218970328637,0,-0.5623456426171792
2011-02-14,2.336538076400757,2354560.0,2.252746820449829,0.055568448362235935,2.3111259256090437,0.09144128562997386,2.4095232713790167,0.164623027605799,0,0,0,0.08379125595092773,1.50789266968037,0.0685371507473802,1,1.50789266968037,0.025412150791713106,0.2779067531327793,0.14619717286109538,0,0.2779067531327793,-0.07298519497825984,-0.4433474225308736,0.11899822008630562,0,-0.4433474225308736
2011-02-15,2.336538076400757,1495520.0,2.267856700079782,0.06253919025246074,2.2987632921763828,0.07222178142488131,2.394779704865955,0.1560101309934554,1,0,0,0.06868137632097504,1.0982133929735782,-0.40967927670679183,1,1.0982133929735782,0.03777478422437408,0.5230386661628398,0.2451319130300605,0,0.5230386661628398,-0.058241628465198314,-0.3733195279968167,0.07002789453405689,0,-0.3733195279968167
2011-02-16,2.353846073150635,2156960.0,2.281318289893014,0.07014823215626086,2.2910710062299455,0.05785784898272698,2.3791203725905645,0.14149483280414565,2,0,0,0.07252778325762099,1.0339217543794903,-0.06429163859408793,1,1.0339217543794903,0.06277506692068968,1.0849879147672894,0.5619492486044496,1,1.0849879147672894,-0.025274299439929315,-0.1786234800172067,0.19469604797961002,0,-0.1786234800172067
2011-02-17,2.32692289352417,2439320.0,2.2958787168775285,0.06701818654179242,2.2899721349988664,0.056948840177769404,2.3626368954068138,0.12470458392827656,3,0,0,0.031044176646641386,0.46322018318538494,-0.5707015711941054,0,0.46322018318538494,0.036950758525303495,0.6488412829823991,-0.4361466317848903,0,0.6488412829823991,-0.03571400188264384,-0.28638884600412634,-0.10776536598691963,0,-0.28638884600412634
2011-02-18,2.423075914382935,1611480.0,2.331593002591814,0.05644857731929436,2.298213839530945,0.0671467257486709,2.352929887317476,0.11019337646253527,4,0,0,0.09148291179112089,1.6206415845285023,1.1574214013431172,1,1.6206415845285023,0.12486207485199019,1.8595407811744524,1.2106994981920534,1,1.8595407811744524,0.07014602706545903,0.6365720818919459,0.9229609278960722,0,0.6365720818919459
2011-02-19,2.403845310211182,1393426.6666666667,2.337911673954555,0.049776403920261385,2.298213839530945,0.0671467257486709,2.352929887317476,0.11019337646253527,5,1,1,0.06593363625662718,1.3245962155532298,-0.29604536897527245,1,1.3245962155532298,0.10563147068023726,1.5731440290270318,-0.28639675214742066,1,1.5731440290270318,0.0509154228937061,0.46205520266471617,-0.17451687922722975,0,0.46205520266471617
2011-02-20,2.3846147060394287,1175373.3333333333,2.3442303453172957,0.043104230521228415,2.298213839530945,0.0671467257486709,2.352929887317476,0.11019337646253527,6,1,1,0.04038436072213303,0.9369001658026147,-0.3876960497506151,0,0.9369001658026147,0.08640086650848389,1.2867472768796044,-0.2863967521474273,1,1.2867472768796044,0.03168481872195272,0.28753832343748237,-0.1745168792272338,0,0.28753832343748237
2011-02-21,2.365384101867676,957320.0,2.3505490166800365,0.03643205712219544,2.298213839530945,0.0671467257486709,2.3442302771977017,0.10083040026796287,0,0,0,0.014835085187639319,0.40719866950914957,-0.5297014962934652,0,0.40719866950914957,0.06717026233673096,1.0003505247321838,-0.28639675214742066,1,1.0003505247321838,0.021153824669974064,0.20979609932873913,-0.07774222410874324,0,0.20979609932873913
2011-02-22,2.423075914382935,1052480.0,2.366483007158552,0.040671067392601006,2.3075544834136963,0.07490869063885651,2.338277896245321,0.0914480550500108,1,0,0,0.05659290722438293,1.3914782879457563,0.9842796184366067,1,1.3914782879457563,0.11552143096923873,1.5421632654905284,0.5418127407583446,1,1.5421632654905284,0.08479801813761423,0.9272807179030782,0.7174846185743391,0,0.9272807179030782
2011-02-23,2.328845977783203,4697680.0,2.365384135927473,0.04170573264623472,2.309065478188651,0.07512471705651967,2.3292119957151867,0.08150897842633924,2,0,0,-0.03653815814426986,-0.8760943838153291,-2.2675726717610853,0,-0.8760943838153291,0.019780499594552303,0.2633021510040504,-1.278861114486478,0,0.2633021510040504,-0.00036601793198354216,-0.004490522873063825,-0.931771240776142,0,-0.004490522873063825
2011-02-24,2.328845977783203,0.0,2.364285264696394,0.04268235005603339,2.3160709823880876,0.07175934042740145,2.3206039496830533,0.07027556963476438,3,0,0,-0.03543928691319076,-0.8303030846864351,0.045791299128894014,0,-0.8303030846864351,0.012774995395115507,0.1780255409125437,-0.08527661009150672,0,0.1780255409125437,0.008242028100149845,0.11728155521165104,0.12177207808471487,0,0.11728155521165104
2011-02-25,2.346153020858765,1604720.0,2.3631862572261264,0.04309300960781406,2.3222522735595703,0.0702331096440876,2.3151094232286726,0.06282095767892927,4,0,0,-0.017033236367361315,-0.39526680829163247,0.43503627639480263,0,-0.39526680829163247,0.02390074729919478,0.34030598132866247,0.16228044041611878,0,0.34030598132866247,0.031043597630092457,0.4941598914927839,0.3768783362811329,0,0.4941598914927839
